member_id,claim_id,claim_type,claim_amount,claim_timestamp,login_timestamp,account_age_months,previous_claims_30d,device_type,browser,operating_system,device_fingerprint,is_new_device,ip_address,country,multiple_ips_same_day,failed_login_attempts,is_unusual_hours,is_weekend,session_duration_min,distance_from_last_login_km,travel_velocity_kmh,impossible_travel,user_agent_anomaly_score,email_verified,phone_verified,two_fa_enabled,risk_score,label
NEST010329,CLM00000329,transfer,6928.81,2023-02-03 23:10:00,2023-02-03 22:31:00,72,0,mobile,Chrome,Windows,0277ca37,True,95.147.75.11,CA,1,1,True,False,34.3,151.63,6.37,False,0.316,True,True,True,36.3,legitimate
NEST010330,CLM00000330,withdrawal,2712.59,2023-07-07 23:31:00,2023-07-07 23:26:00,12,1,desktop,Edge,Android,ec70cf1b,False,147.80.145.116,FR,1,1,True,False,16.64,416.84,20.73,False,0.055,True,True,True,10.21,legitimate
NEST010331,CLM00000331,withdrawal,6421.29,2024-10-01 21:39:00,2024-10-01 21:17:00,38,1,tablet,Chrome,Android,7101bdcf,False,189.72.166.23,CA,1,1,False,False,37.97,61.89,4.52,False,0.077,True,True,True,24.96,legitimate
NEST010332,CLM00000332,transfer,11266.09,2024-05-29 00:07:00,2024-05-29 00:05:00,54,0,mobile,Firefox,macOS,f7ec2000,True,213.181.215.228,IE,1,1,True,False,53.1,22.49,2.26,False,0.009,True,True,False,16.11,legitimate
NEST010333,CLM00000333,withdrawal,3016.48,2023-04-12 17:10:00,2023-04-12 16:20:00,30,1,desktop,Firefox,iOS,20c67a1a,False,244.105.174.44,UK,1,1,False,False,24.9,356.65,74.86,False,0.039,True,True,True,37.96,legitimate
NEST010334,CLM00000334,withdrawal,9204.41,2023-07-27 07:48:00,2023-07-27 07:15:00,50,1,tablet,Edge,Windows,1747b980,True,69.16.82.119,NL,1,0,False,False,54.31,116.87,11.6,False,0.108,False,True,True,24.41,legitimate
NEST010335,CLM00000335,transfer,10232.2,2024-08-04 13:28:00,2024-08-04 13:14:00,17,2,desktop,Safari,Linux,0b8e4d15,False,253.44.201.63,NL,1,1,False,True,58.06,406.32,274.15,False,0.248,True,True,True,37.26,legitimate
NEST010336,CLM00000336,transfer,7770.38,2024-11-27 12:22:00,2024-11-27 11:28:00,65,2,tablet,Safari,Windows,d4999bae,False,42.190.137.145,US,1,1,False,False,46.25,415.25,24.55,False,0.4,True,True,True,33.07,legitimate
NEST010337,CLM00000337,transfer,5706.26,2024-10-12 08:48:00,2024-10-12 08:05:00,57,0,mobile,Safari,macOS,6d1e4327,False,118.246.154.85,UK,1,0,False,True,33.83,1.02,0.07,False,0.361,True,True,False,29.62,legitimate
NEST010338,CLM00000338,account_change,0.0,2023-03-25 20:41:00,2023-03-25 20:39:00,16,2,tablet,Edge,Windows,c4ea3713,False,91.249.209.97,FR,1,0,False,True,19.65,185.24,53.98,False,0.004,True,True,True,29.82,legitimate
NEST010339,CLM00000339,account_change,0.0,2024-10-02 09:51:00,2024-10-02 09:36:00,57,0,mobile,Safari,Windows,6727993d,True,72.127.232.181,AU,1,1,False,False,35.02,138.67,44.63,False,0.068,True,True,True,26.1,legitimate
NEST010340,CLM00000340,account_change,0.0,2023-05-12 23:04:00,2023-05-12 22:04:00,20,1,tablet,Firefox,Linux,30b92252,False,187.201.71.50,UK,1,1,True,False,10.1,441.55,26.77,False,0.171,True,True,False,16.3,legitimate
NEST010341,CLM00000341,transfer,5865.75,2023-10-08 03:43:00,2023-10-08 03:09:00,45,1,desktop,Firefox,Windows,30bfaf53,False,72.236.108.137,IE,1,1,True,True,38.59,40.9,8.06,False,0.01,True,False,True,7.61,legitimate
NEST010342,CLM00000342,withdrawal,9754.13,2023-12-04 09:04:00,2023-12-04 08:33:00,52,0,mobile,Chrome,Linux,293bd0b6,False,205.161.240.86,DE,1,1,False,False,12.72,170.4,27.93,False,0.133,True,False,False,26.68,legitimate
NEST010343,CLM00000343,account_change,0.0,2024-04-02 18:07:00,2024-04-02 17:08:00,17,0,desktop,Edge,iOS,f9ca48ca,True,228.218.178.17,CA,1,1,False,False,31.59,305.37,170.83,False,0.041,True,True,False,19.06,legitimate
NEST010344,CLM00000344,transfer,7676.09,2023-08-27 19:50:00,2023-08-27 19:25:00,54,1,mobile,Edge,Linux,0b60364f,False,159.26.87.167,UK,1,1,False,True,10.61,54.0,3.77,False,0.285,True,True,False,9.41,legitimate
NEST010345,CLM00000345,transfer,5613.18,2024-03-07 15:46:00,2024-03-07 15:37:00,51,0,desktop,Chrome,macOS,ba4ec917,False,80.150.112.132,FR,1,0,False,False,27.15,154.34,38.93,False,0.148,True,True,True,7.01,legitimate
NEST010346,CLM00000346,account_change,0.0,2023-02-25 13:22:00,2023-02-25 12:41:00,24,0,desktop,Chrome,iOS,abbc1cbe,False,49.171.122.178,IE,1,1,False,True,26.78,283.05,13.79,False,0.12,True,True,False,36.87,legitimate
NEST010347,CLM00000347,withdrawal,7531.51,2024-10-16 07:44:00,2024-10-16 07:28:00,26,0,mobile,Safari,Android,6dfc9d9b,False,53.103.48.212,UK,1,0,False,False,17.12,277.35,31.13,False,0.176,True,False,True,39.14,legitimate
NEST010348,CLM00000348,transfer,8766.62,2023-06-28 07:56:00,2023-06-28 07:01:00,28,1,tablet,Firefox,macOS,56dc4e75,False,51.6.46.216,DE,1,0,False,False,42.74,68.62,3.42,False,0.354,True,True,True,17.94,legitimate
NEST010349,CLM00000349,withdrawal,13297.43,2024-06-23 19:56:00,2024-06-23 19:48:00,39,0,desktop,Firefox,macOS,22318037,False,50.137.97.178,FR,1,1,False,True,12.31,122.27,5.21,False,0.246,True,True,False,16.47,legitimate
NEST010350,CLM00000350,transfer,28182.46,2023-05-10 16:37:00,2023-05-10 15:46:00,73,6,tablet,Opera,Windows,b54b1886,True,43.131.100.193,FR,5,3,False,False,11.3,11945.1,1481.5,True,0.798,True,False,False,84.6,fraudulent
NEST010351,CLM00000351,withdrawal,25709.97,2023-07-27 14:55:00,2023-07-27 14:18:00,2,6,desktop,Safari,iOS,ecdbbbc3,True,141.22.35.193,RO,3,6,False,False,7.86,168.19,114.66,False,0.773,False,False,False,70.62,fraudulent
NEST010352,CLM00000352,transfer,1447.81,2024-10-22 02:22:00,2024-10-22 01:49:00,69,2,tablet,Chrome,iOS,b8044120,False,238.59.26.31,US,1,0,True,False,22.5,337.55,40.46,False,0.298,True,True,True,26.14,legitimate
NEST010353,CLM00000353,account_change,0.0,2024-07-10 08:00:00,2024-07-10 07:41:00,61,1,mobile,Edge,Android,f1272684,False,211.149.194.168,UK,1,0,False,False,46.17,113.79,5.46,False,0.084,True,True,True,21.41,legitimate
NEST010354,CLM00000354,transfer,5431.12,2023-03-29 10:54:00,2023-03-29 10:27:00,24,2,desktop,Edge,Android,18c2a37b,False,219.143.8.96,CA,1,0,False,False,34.99,368.9,48.03,False,0.264,True,True,True,31.34,legitimate
NEST010355,CLM00000355,account_change,0.0,2024-07-04 09:20:00,2024-07-04 08:43:00,49,0,desktop,Firefox,macOS,5ecb8417,False,251.244.255.85,NL,1,0,False,False,29.32,31.85,1.4,False,0.19,True,False,True,15.66,legitimate
NEST010356,CLM00000356,account_change,0.0,2024-07-20 05:02:00,2024-07-20 04:23:00,64,2,mobile,Chrome,macOS,12db4f5a,False,51.18.234.247,NL,1,0,True,True,32.73,262.2,35.72,False,0.147,True,True,False,18.69,legitimate
NEST010357,CLM00000357,withdrawal,1962.68,2024-07-03 13:30:00,2024-07-03 13:21:00,59,0,desktop,Safari,Android,a349a87b,False,210.182.171.122,CA,1,1,False,False,44.24,251.24,17.56,False,0.11,True,True,True,18.97,legitimate
NEST010358,CLM00000358,account_change,0.0,2023-12-03 18:56:00,2023-12-03 18:26:00,43,1,tablet,Chrome,Windows,dfd4cbac,False,74.166.226.236,IE,1,1,False,True,52.49,411.71,42.49,False,0.166,True,True,True,18.46,legitimate
NEST010359,CLM00000359,account_change,0.0,2024-08-05 03:25:00,2024-08-05 03:09:00,56,0,desktop,Safari,Linux,346fccdb,False,75.171.235.18,AU,1,1,True,False,59.77,276.41,11.6,False,0.031,True,True,True,20.78,legitimate
NEST010360,CLM00000360,account_change,0.0,2023-02-15 14:01:00,2023-02-15 13:16:00,16,2,tablet,Edge,Android,035eae76,False,88.191.103.220,AU,1,0,False,False,16.82,354.55,55.49,False,0.268,True,True,True,28.0,legitimate
NEST010361,CLM00000361,transfer,10177.97,2023-05-24 15:52:00,2023-05-24 14:58:00,29,0,desktop,Opera,Windows,2812c36f,True,46.76.32.137,NL,1,0,False,False,27.9,76.75,4.67,False,0.087,True,True,True,29.39,legitimate
NEST010362,CLM00000362,account_change,0.0,2024-10-18 21:45:00,2024-10-18 21:20:00,54,0,tablet,Safari,Android,a7853a90,False,14.154.2.13,NL,1,0,False,False,14.57,119.27,12.82,False,0.169,False,True,True,28.41,legitimate
NEST010363,CLM00000363,withdrawal,1616.18,2024-11-11 05:46:00,2024-11-11 05:39:00,22,2,mobile,Safari,Linux,15bc15a0,False,161.49.160.54,NL,1,0,True,False,26.17,52.94,8.88,False,0.006,True,True,True,12.7,legitimate
NEST010364,CLM00000364,transfer,1274.31,2024-10-27 19:23:00,2024-10-27 18:56:00,14,0,mobile,Opera,Android,f23f50fc,False,252.254.27.183,CA,1,0,False,True,44.82,490.71,33.62,False,0.271,False,True,True,27.24,legitimate
NEST010365,CLM00000365,transfer,702.96,2024-11-13 15:04:00,2024-11-13 14:35:00,33,2,mobile,Opera,macOS,faa8656b,False,129.151.181.254,UK,1,0,False,False,47.86,368.96,47.56,False,0.248,True,True,True,10.31,legitimate
NEST010366,CLM00000366,withdrawal,7212.17,2023-09-01 23:38:00,2023-09-01 23:29:00,72,1,mobile,Safari,Windows,d8beb7f7,False,134.203.251.107,DE,1,0,True,False,22.11,165.64,8.12,False,0.216,True,True,True,29.06,legitimate
NEST010367,CLM00000367,account_change,0.0,2024-01-26 16:20:00,2024-01-26 15:39:00,23,1,desktop,Chrome,Android,b98542c8,False,18.245.50.14,CA,1,0,False,False,51.56,296.32,111.55,False,0.373,True,True,False,15.9,legitimate
NEST010368,CLM00000368,withdrawal,5243.41,2024-03-10 05:38:00,2024-03-10 05:09:00,27,2,tablet,Firefox,iOS,a48985e7,False,221.201.124.21,FR,1,0,True,True,40.47,211.35,18.28,False,0.173,True,False,True,31.67,legitimate
NEST010369,CLM00000369,withdrawal,8739.93,2023-11-04 19:34:00,2023-11-04 19:17:00,21,0,mobile,Edge,iOS,17007b5d,True,117.73.97.144,IE,1,0,False,True,55.81,97.86,5.66,False,0.002,True,True,True,19.16,legitimate
NEST010370,CLM00000370,transfer,7872.06,2024-01-18 12:31:00,2024-01-18 12:26:00,31,2,mobile,Chrome,Windows,96150f0b,False,99.239.145.42,AU,1,1,False,False,27.43,375.79,20.18,False,0.284,True,True,True,18.49,legitimate
NEST010371,CLM00000371,withdrawal,12383.77,2023-09-06 15:02:00,2023-09-06 14:16:00,70,2,tablet,Chrome,macOS,475860a4,False,67.155.117.242,CA,1,0,False,False,42.22,385.49,488.0,False,0.367,True,True,False,23.15,legitimate
NEST010372,CLM00000372,transfer,3975.53,2023-06-19 13:16:00,2023-06-19 12:33:00,56,2,mobile,Opera,iOS,d4bed5a6,True,188.106.193.225,US,1,1,False,False,20.48,134.51,6.85,False,0.299,True,True,True,22.21,legitimate
NEST010373,CLM00000373,account_change,0.0,2024-03-03 16:26:00,2024-03-03 16:15:00,106,6,desktop,Safari,macOS,0347cb9c,True,181.35.51.125,RU,3,3,False,True,4.49,404.59,77.48,False,0.993,False,False,False,72.73,fraudulent
NEST010374,CLM00000374,withdrawal,4874.67,2023-10-28 02:24:00,2023-10-28 02:22:00,19,1,tablet,Firefox,Android,4aa7e26e,True,125.173.195.26,UK,1,0,True,True,12.09,394.6,24.46,False,0.084,True,True,True,38.67,legitimate
NEST010375,CLM00000375,transfer,4370.33,2024-04-29 10:38:00,2024-04-29 09:41:00,39,2,mobile,Safari,macOS,79cd85e1,False,241.93.171.103,NL,1,1,False,False,10.15,403.14,19.18,False,0.348,True,True,False,5.9,legitimate
NEST010376,CLM00000376,account_change,0.0,2023-10-14 22:48:00,2023-10-14 22:24:00,64,0,mobile,Opera,Android,2dd8c861,False,132.106.170.49,UK,1,1,False,True,12.29,180.1,202.18,False,0.323,True,True,True,19.01,legitimate
NEST010377,CLM00000377,withdrawal,14031.82,2023-12-23 13:59:00,2023-12-23 13:04:00,72,2,tablet,Chrome,Android,ed230015,False,76.156.50.183,CA,1,0,False,True,25.07,398.41,113.68,False,0.269,True,True,True,20.62,legitimate
NEST010378,CLM00000378,account_change,0.0,2024-07-07 07:15:00,2024-07-07 07:09:00,6,8,desktop,Edge,Windows,9f74bb66,True,42.238.238.84,DE,4,7,False,True,3.76,61.55,5.26,False,0.814,False,True,False,91.8,fraudulent
NEST010379,CLM00000379,account_change,0.0,2023-03-08 20:21:00,2023-03-08 19:33:00,36,2,tablet,Edge,Linux,a02cf4d5,False,248.220.112.207,AU,1,0,False,False,27.01,55.69,7.59,False,0.237,True,False,True,9.46,legitimate
NEST010380,CLM00000380,transfer,1211.68,2024-08-13 23:00:00,2024-08-13 22:47:00,31,2,mobile,Edge,iOS,c4b98f1d,False,198.94.205.174,CA,1,0,True,False,52.62,4.59,1.53,False,0.126,True,True,True,28.8,legitimate
NEST010381,CLM00000381,transfer,9714.86,2023-05-30 23:42:00,2023-05-30 23:39:00,66,2,tablet,Safari,iOS,ea4755ed,False,129.254.177.32,DE,1,1,True,False,24.57,107.85,7.04,False,0.387,True,True,True,30.09,legitimate
NEST010382,CLM00000382,withdrawal,13116.05,2024-12-18 23:03:00,2024-12-18 22:08:00,71,0,mobile,Edge,iOS,9744c18f,False,253.209.169.234,CA,1,1,True,False,59.52,338.95,40.21,False,0.303,True,True,True,29.37,legitimate
NEST010383,CLM00000383,account_change,0.0,2024-02-08 03:08:00,2024-02-08 02:12:00,32,2,desktop,Safari,Android,b7efd674,False,168.42.148.36,IE,1,1,True,False,50.22,104.88,4.86,False,0.078,True,True,False,8.57,legitimate
NEST010384,CLM00000384,withdrawal,3355.12,2024-01-21 13:43:00,2024-01-21 13:36:00,65,0,mobile,Edge,macOS,a45073d2,False,242.14.31.251,FR,1,0,False,True,11.7,202.0,13.26,False,0.096,True,True,False,27.85,legitimate
NEST010385,CLM00000385,account_change,0.0,2024-11-17 21:05:00,2024-11-17 20:09:00,61,1,tablet,Edge,iOS,dce1d0d5,True,162.168.114.95,UK,1,0,False,True,55.42,320.7,95.22,False,0.09,True,False,True,29.28,legitimate
NEST010386,CLM00000386,account_change,0.0,2023-07-05 12:30:00,2023-07-05 12:10:00,104,6,tablet,Firefox,Windows,bf882b1c,True,84.17.183.233,CA,2,5,False,False,8.35,406.1,29.93,False,0.808,False,False,False,73.1,fraudulent
NEST010387,CLM00000387,account_change,0.0,2023-05-01 05:55:00,2023-05-01 05:43:00,50,2,desktop,Opera,Android,569487d9,False,205.81.32.11,CA,1,0,True,False,47.65,128.38,50.07,False,0.034,True,True,False,11.01,legitimate
NEST010388,CLM00000388,account_change,0.0,2023-01-01 07:19:00,2023-01-01 06:21:00,14,2,mobile,Opera,Android,995a73bd,False,36.148.126.178,FR,1,1,False,True,44.4,255.3,17.31,False,0.265,True,True,True,34.96,legitimate
NEST010389,CLM00000389,withdrawal,6026.91,2024-09-08 17:13:00,2024-09-08 16:26:00,49,0,tablet,Edge,Windows,975ca1f5,False,141.66.67.98,CA,1,0,False,True,57.01,338.26,14.9,False,0.057,True,True,True,27.16,legitimate
NEST010390,CLM00000390,account_change,0.0,2024-01-17 18:42:00,2024-01-17 18:03:00,53,2,desktop,Edge,macOS,fac824af,True,81.255.202.112,NL,1,0,False,False,15.5,62.31,26.84,False,0.219,True,True,True,16.67,legitimate
NEST010391,CLM00000391,withdrawal,14712.79,2023-10-08 00:06:00,2023-10-07 23:41:00,36,0,desktop,Chrome,macOS,e8a57514,True,135.187.225.79,IE,1,1,True,True,37.58,432.7,25.51,False,0.243,True,True,False,18.63,legitimate
NEST010392,CLM00000392,account_change,0.0,2024-11-25 17:35:00,2024-11-25 17:04:00,50,1,tablet,Firefox,iOS,ca9bf004,False,3.176.132.183,CA,1,0,False,False,12.64,367.71,39.11,False,0.29,False,True,True,26.3,legitimate
NEST010393,CLM00000393,withdrawal,8031.21,2024-03-25 11:51:00,2024-03-25 11:23:00,41,1,tablet,Firefox,iOS,f1fb03a7,False,163.220.23.243,DE,1,1,False,False,13.83,317.34,15.58,False,0.096,True,True,True,15.0,legitimate
NEST010394,CLM00000394,withdrawal,11231.16,2024-03-10 21:32:00,2024-03-10 21:00:00,71,1,tablet,Opera,Windows,8b72bd49,False,104.4.158.49,UK,1,1,False,True,57.54,369.49,59.22,False,0.329,True,True,True,26.26,legitimate
NEST010395,CLM00000395,account_change,0.0,2024-06-20 07:11:00,2024-06-20 06:17:00,16,1,desktop,Opera,iOS,3eb22f57,True,244.14.109.127,NL,1,0,False,False,51.59,339.53,40.22,False,0.34,True,True,True,14.27,legitimate
NEST010396,CLM00000396,account_change,0.0,2024-08-05 12:13:00,2024-08-05 11:40:00,119,8,desktop,Edge,Linux,22ab8ab5,True,218.125.15.92,RO,4,2,False,False,6.61,93.08,149.85,False,0.641,False,True,False,73.84,fraudulent
NEST010397,CLM00000397,transfer,3376.55,2023-01-08 04:49:00,2023-01-08 04:23:00,54,1,mobile,Safari,iOS,fe17d97a,True,110.229.47.138,DE,1,1,True,True,16.99,219.68,13.8,False,0.299,True,True,False,8.87,legitimate
NEST010398,CLM00000398,withdrawal,13613.97,2024-02-09 13:47:00,2024-02-09 13:04:00,33,0,desktop,Edge,iOS,ac0d0a9f,False,31.108.126.141,IE,1,0,False,False,54.09,382.2,46.98,False,0.201,True,True,True,8.84,legitimate
NEST010399,CLM00000399,withdrawal,23277.67,2023-05-10 04:22:00,2023-05-10 03:28:00,6,8,mobile,Edge,Linux,3440fbb4,True,189.3.112.123,RO,5,3,True,False,5.65,93.43,6.22,False,0.646,True,False,False,80.73,fraudulent
NEST010400,CLM00000400,withdrawal,3536.64,2024-12-18 23:32:00,2024-12-18 22:51:00,51,2,tablet,Firefox,macOS,1d379ecf,False,31.34.103.10,DE,1,0,True,False,14.55,308.23,29.31,False,0.02,True,True,True,13.1,legitimate
NEST010401,CLM00000401,transfer,1094.04,2023-03-04 16:27:00,2023-03-04 16:09:00,53,0,mobile,Safari,iOS,ad7b6085,True,183.108.64.82,UK,1,0,False,True,20.6,372.38,215.86,False,0.189,True,True,True,38.19,legitimate
NEST010402,CLM00000402,transfer,8354.06,2023-04-25 03:42:00,2023-04-25 03:20:00,12,0,mobile,Safari,Linux,d0eca610,False,136.155.96.61,DE,1,1,True,False,41.48,53.18,20.86,False,0.241,True,False,False,33.61,legitimate
NEST010403,CLM00000403,transfer,4443.33,2023-04-12 02:34:00,2023-04-12 02:03:00,51,2,desktop,Opera,macOS,ce62e2b6,False,12.33.50.108,DE,1,1,True,False,45.87,224.24,10.42,False,0.364,True,True,False,22.64,legitimate
NEST010404,CLM00000404,account_change,0.0,2023-10-08 22:08:00,2023-10-08 21:17:00,5,3,tablet,Firefox,Android,f3a333e0,True,127.176.137.223,RU,5,6,False,True,4.39,135.75,7.21,False,0.664,True,False,False,89.77,fraudulent
NEST010405,CLM00000405,account_change,0.0,2024-06-21 08:19:00,2024-06-21 08:00:00,66,0,tablet,Safari,Linux,1a87e911,False,31.44.58.12,AU,1,0,False,False,16.65,138.88,6.13,False,0.349,True,False,False,12.35,legitimate
NEST010406,CLM00000406,account_change,0.0,2023-12-22 20:38:00,2023-12-22 19:52:00,80,3,tablet,Safari,macOS,35829ab3,True,105.230.157.76,RU,2,8,False,False,5.33,139.84,15.79,False,0.606,False,False,False,84.58,fraudulent
NEST010407,CLM00000407,account_change,0.0,2024-01-27 20:16:00,2024-01-27 19:35:00,67,2,tablet,Opera,macOS,5acd9595,False,210.114.57.84,DE,1,1,False,True,46.31,115.86,27.87,False,0.147,True,True,True,11.48,legitimate
NEST010408,CLM00000408,withdrawal,10065.9,2024-08-06 15:46:00,2024-08-06 15:26:00,23,0,desktop,Firefox,Android,ecffd514,True,176.156.49.18,CA,1,0,False,False,30.13,322.56,28.82,False,0.29,True,True,True,8.49,legitimate
NEST010409,CLM00000409,withdrawal,2850.51,2023-01-14 20:59:00,2023-01-14 20:41:00,14,0,desktop,Opera,Windows,eab31739,False,203.248.3.246,US,1,1,False,True,16.96,42.48,2.07,False,0.304,True,True,True,21.76,legitimate
NEST010410,CLM00000410,account_change,0.0,2024-12-09 08:40:00,2024-12-09 08:38:00,46,0,desktop,Chrome,Linux,570f4c67,True,76.27.131.227,NL,1,0,False,False,17.37,213.57,200.72,False,0.262,True,True,True,35.95,legitimate
NEST010411,CLM00000411,withdrawal,2424.31,2024-05-18 05:07:00,2024-05-18 04:44:00,26,1,desktop,Opera,iOS,4d27277e,False,31.93.237.237,US,1,0,True,True,39.98,265.24,56.62,False,0.272,True,True,True,33.61,legitimate
NEST010412,CLM00000412,withdrawal,14060.35,2023-10-05 15:42:00,2023-10-05 14:50:00,35,2,desktop,Chrome,macOS,9cbb4dcb,False,200.168.38.82,CA,1,1,False,False,31.37,56.58,2.88,False,0.291,True,True,True,31.86,legitimate
NEST010413,CLM00000413,transfer,7420.05,2024-03-10 15:44:00,2024-03-10 15:22:00,38,2,desktop,Firefox,Android,c05204a3,False,108.141.128.138,IE,1,0,False,True,31.09,290.48,30.45,False,0.231,True,True,False,13.23,legitimate
NEST010414,CLM00000414,withdrawal,18855.47,2024-01-07 17:30:00,2024-01-07 17:06:00,118,5,desktop,Safari,Android,69357c1c,True,37.214.219.142,NL,3,2,False,True,3.86,11957.81,662.32,False,0.893,False,False,True,72.65,fraudulent
NEST010415,CLM00000415,transfer,4700.31,2024-08-31 05:01:00,2024-08-31 04:45:00,21,0,desktop,Chrome,Linux,1697aa7b,False,213.209.107.39,CA,1,0,True,True,24.98,349.28,19.32,False,0.165,True,True,True,15.04,legitimate
NEST010416,CLM00000416,account_change,0.0,2023-02-02 19:48:00,2023-02-02 19:37:00,23,2,desktop,Edge,Android,d1b7564d,False,175.243.225.117,DE,1,1,False,False,17.84,211.84,12.34,False,0.389,True,False,True,12.42,legitimate
NEST010417,CLM00000417,withdrawal,14663.82,2024-02-06 05:52:00,2024-02-06 04:58:00,59,2,desktop,Edge,Android,78972cc5,True,81.168.165.104,NL,1,1,True,False,15.42,97.37,6.2,False,0.031,True,True,True,14.88,legitimate
NEST010418,CLM00000418,withdrawal,13735.62,2023-08-05 19:00:00,2023-08-05 18:24:00,60,0,desktop,Chrome,macOS,0a405411,False,69.22.251.146,UK,1,1,False,True,57.18,157.29,99.96,False,0.003,True,True,True,11.82,legitimate
NEST010419,CLM00000419,account_change,0.0,2023-12-31 04:44:00,2023-12-31 04:22:00,55,0,mobile,Opera,Windows,9c5f7569,False,129.207.199.39,UK,1,1,True,True,11.87,434.41,37.1,False,0.064,True,True,True,38.35,legitimate
NEST010420,CLM00000420,withdrawal,11059.76,2024-11-28 20:09:00,2024-11-28 19:35:00,61,2,tablet,Opera,Linux,e9b8563d,False,239.197.88.115,CA,1,1,False,False,12.0,470.07,31.02,False,0.285,True,True,False,26.24,legitimate
NEST010421,CLM00000421,account_change,0.0,2024-10-04 15:06:00,2024-10-04 14:56:00,63,0,mobile,Opera,Windows,d7059629,False,128.25.117.81,CA,1,0,False,False,27.67,288.26,137.15,False,0.028,True,True,False,39.25,legitimate
NEST010422,CLM00000422,transfer,6114.98,2024-10-27 04:07:00,2024-10-27 03:12:00,48,1,mobile,Edge,Android,fb9c86a6,False,220.159.235.175,CA,1,1,True,True,35.3,341.1,36.75,False,0.105,True,True,True,27.54,legitimate
NEST010423,CLM00000423,withdrawal,12942.84,2024-12-17 17:00:00,2024-12-17 16:35:00,21,1,desktop,Opera,Android,43cadaff,False,219.19.58.100,IE,1,1,False,False,55.01,321.24,28.06,False,0.186,True,True,False,37.29,legitimate
NEST010424,CLM00000424,withdrawal,5793.93,2024-02-16 10:04:00,2024-02-16 09:32:00,32,2,desktop,Edge,Windows,2aadcb66,False,72.117.10.140,CA,1,0,False,False,11.57,160.09,10.3,False,0.24,True,False,True,20.05,legitimate
NEST010425,CLM00000425,withdrawal,6920.88,2023-08-05 00:48:00,2023-08-05 00:07:00,55,1,desktop,Chrome,macOS,0d69a6ac,False,18.71.104.21,DE,1,1,True,True,43.48,262.39,12.51,False,0.104,True,True,False,16.97,legitimate
NEST010426,CLM00000426,withdrawal,7656.99,2023-07-23 11:26:00,2023-07-23 10:35:00,42,2,desktop,Edge,iOS,12f9de2f,False,234.178.147.100,UK,1,0,False,True,40.83,333.98,143.43,False,0.129,False,False,False,30.79,legitimate
NEST010427,CLM00000427,withdrawal,5429.71,2024-04-14 04:31:00,2024-04-14 04:04:00,67,2,mobile,Opera,Windows,105fbc0a,False,253.116.242.214,CA,1,0,True,True,19.38,372.85,274.68,False,0.279,True,True,True,12.34,legitimate
NEST010428,CLM00000428,account_change,0.0,2024-08-13 00:23:00,2024-08-13 00:21:00,64,1,mobile,Safari,Linux,735da580,False,210.223.32.180,IE,1,1,True,False,51.41,175.86,17.19,False,0.17,False,True,False,21.06,legitimate
NEST010429,CLM00000429,account_change,0.0,2024-09-01 05:34:00,2024-09-01 05:15:00,39,1,tablet,Edge,iOS,4b2438bf,False,180.159.241.237,US,1,0,True,True,56.62,8.21,3.15,False,0.041,True,True,True,27.17,legitimate
NEST010430,CLM00000430,withdrawal,3966.2,2024-11-14 09:54:00,2024-11-14 09:18:00,38,1,mobile,Chrome,macOS,e119db5b,False,220.121.244.32,FR,1,1,False,False,45.19,410.21,40.2,False,0.296,True,True,True,14.93,legitimate
NEST010431,CLM00000431,transfer,547.81,2023-11-11 13:43:00,2023-11-11 13:40:00,27,1,desktop,Chrome,macOS,f4fcfd79,False,203.96.216.210,FR,1,1,False,True,19.63,486.75,78.72,False,0.258,True,True,True,9.51,legitimate
NEST010432,CLM00000432,account_change,0.0,2023-06-27 12:57:00,2023-06-27 12:46:00,32,2,mobile,Firefox,Windows,2ecf918a,False,182.206.33.130,US,1,1,False,False,23.01,313.66,15.44,False,0.221,True,True,True,20.31,legitimate
NEST010433,CLM00000433,account_change,0.0,2023-06-06 00:39:00,2023-06-05 23:40:00,57,2,desktop,Opera,Android,d2c82ebf,False,7.191.188.34,IE,1,1,True,False,21.09,326.26,66.8,False,0.078,True,True,False,18.23,legitimate
NEST010434,CLM00000434,withdrawal,9784.13,2023-10-09 02:59:00,2023-10-09 02:21:00,21,2,desktop,Chrome,Android,a1f06c84,False,238.153.32.28,CA,1,0,True,False,28.07,247.12,92.2,False,0.335,True,True,True,7.58,legitimate
NEST010435,CLM00000435,withdrawal,13455.99,2023-08-04 21:26:00,2023-08-04 20:27:00,36,2,mobile,Firefox,macOS,b2d10cfd,True,77.3.232.46,UK,1,1,False,False,40.7,241.96,10.14,False,0.219,True,True,False,11.75,legitimate
NEST010436,CLM00000436,withdrawal,19017.6,2024-06-14 16:48:00,2024-06-14 16:46:00,3,4,mobile,Firefox,macOS,5077eba6,True,22.187.178.241,NG,2,4,False,False,12.52,233.52,13.62,False,0.774,False,False,False,74.95,fraudulent
NEST010437,CLM00000437,account_change,0.0,2023-10-15 12:06:00,2023-10-15 11:46:00,49,2,desktop,Firefox,Android,fc2365c9,False,111.227.115.109,DE,1,0,False,True,38.36,214.66,14.53,False,0.15,True,True,True,6.18,legitimate
NEST010438,CLM00000438,account_change,0.0,2024-02-24 09:38:00,2024-02-24 09:04:00,64,2,mobile,Edge,Windows,fad545b3,False,30.47.208.83,NL,1,1,False,True,28.58,107.59,17.17,False,0.058,True,True,True,30.09,legitimate
